nohup: ignoring input

  0%|          | 0/1000 [00:00<?, ?it/s]
Epoch 0 | loss: 112.456645:   0%|          | 0/1000 [07:26<?, ?it/s]
Epoch 48 | loss: 1.999965:   5%|▍         | 49/1000 [6:47:11<134:29:21, 509.11s/it]
Epoch 49 | loss: 1.989599:   5%|▍         | 49/1000 [6:55:32<134:29:21, 509.11s/it]
Epoch 49 | loss: 1.989599:   5%|▌         | 50/1000 [6:55:32<133:45:24, 506.87s/it]
Epoch 50 | loss: 1.966094:   5%|▌         | 50/1000 [7:03:55<133:45:24, 506.87s/it]
Epoch 50 | loss: 1.966094:   5%|▌         | 51/1000 [7:03:55<133:19:11, 505.74s/it]
Epoch 51 | loss: 1.938583:   5%|▌         | 51/1000 [7:12:24<133:19:11, 505.74s/it]
Epoch 51 | loss: 1.938583:   5%|▌         | 52/1000 [7:12:24<133:23:48, 506.57s/it]
Epoch 52 | loss: 1.952326:   5%|▌         | 52/1000 [7:20:48<133:23:48, 506.57s/it]
Epoch 52 | loss: 1.952326:   5%|▌         | 53/1000 [7:20:48<133:02:54, 505.78s/it]
Epoch 53 | loss: 1.932976:   5%|▌         | 53/1000 [7:29:14<133:02:54, 505.78s/it]
Epoch 53 | loss: 1.932976:   5%|▌         | 54/1000 [7:29:14<132:56:39, 505.92s/it]
Epoch 54 | loss: 1.926849:   5%|▌         | 54/1000 [7:37:38<132:56:39, 505.92s/it]
Epoch 54 | loss: 1.926849:   6%|▌         | 55/1000 [7:37:38<132:38:18, 505.29s/it]
Epoch 55 | loss: 1.895568:   6%|▌         | 55/1000 [7:46:13<132:38:18, 505.29s/it]
Epoch 55 | loss: 1.895568:   6%|▌         | 56/1000 [7:46:13<133:15:38, 508.20s/it]
Epoch 56 | loss: 1.910353:   6%|▌         | 56/1000 [7:54:43<133:15:38, 508.20s/it]
Epoch 56 | loss: 1.910353:   6%|▌         | 57/1000 [7:54:43<133:16:28, 508.79s/it]
Epoch 57 | loss: 1.895369:   6%|▌         | 57/1000 [8:03:04<133:16:28, 508.79s/it]
Epoch 57 | loss: 1.895369:   6%|▌         | 58/1000 [8:03:04<132:28:43, 506.29s/it]
Epoch 58 | loss: 1.858822:   6%|▌         | 58/1000 [8:11:37<132:28:43, 506.29s/it]
Epoch 58 | loss: 1.858822:   6%|▌         | 59/1000 [8:11:37<132:53:05, 508.38s/it]
Epoch 59 | loss: 1.874387:   6%|▌         | 59/1000 [8:20:02<132:53:05, 508.38s/it]
Epoch 59 | loss: 1.874387:   6%|▌         | 60/1000 [8:20:02<132:30:55, 507.51s/it]
Epoch 60 | loss: 1.852205:   6%|▌         | 60/1000 [8:28:23<132:30:55, 507.51s/it]
Epoch 60 | loss: 1.852205:   6%|▌         | 61/1000 [8:28:23<131:52:13, 505.57s/it]
Epoch 61 | loss: 1.837832:   6%|▌         | 61/1000 [8:36:53<131:52:13, 505.57s/it]
Epoch 61 | loss: 1.837832:   6%|▌         | 62/1000 [8:36:53<132:05:23, 506.95s/it]
Epoch 62 | loss: 1.823529:   6%|▌         | 62/1000 [8:45:21<132:05:23, 506.95s/it]
Epoch 62 | loss: 1.823529:   6%|▋         | 63/1000 [8:45:21<131:59:01, 507.09s/it]
